"","mz","rt","apple_control_neg_102","apple_control_neg_202","apple_control_neg_302","apple_control_neg_402","apple_control_neg_502","apple_control_neg_602","apple_control_neg_702","apple_control_neg_802","apple_control_neg_902","apple_control_neg_1002","apple_group1_neg_102","apple_group1_neg_202","apple_group1_neg_302","apple_group1_neg_402","apple_group1_neg_502","apple_group1_neg_602","apple_group1_neg_702","apple_group1_neg_802","apple_group1_neg_902","apple_group1_neg_1002","apple_group2_neg_102","apple_group2_neg_202","apple_group2_neg_302","apple_group2_neg_402","apple_group2_neg_502","apple_group2_neg_602","apple_group2_neg_702","apple_group2_neg_802","apple_group2_neg_902","apple_group2_neg_1002","apple_group3_neg_102","apple_group3_neg_202","apple_group3_neg_302","apple_group3_neg_402","apple_group3_neg_502","apple_group3_neg_602","apple_group3_neg_702","apple_group3_neg_802","apple_group3_neg_902","apple_group3_neg_1002"
"M485.223T425.1","485.222998701496","425.075279469321","99.0992369202368","179.236097361023","108.318437099963","29.0368193946252","169.793720482619","149.762428861506","101.637331126983","96.502680870251","163.912204187475","52.946180957384","260.157737483891","52.1014204044948","111.025378697767","110.598263647954","80.8291542872121","47.8137875119473","76.8126010544913","99.2889998482951","98.3306064343974","70.49229201609","255.758099458955","45.6329943703097","110.342986411718","94.4782187206383","93.532201650494","31.5421923779522","68.927383884903","117.585319980307","78.2330441418943","68.030688951008","287.75413111864","45.9711195644224","120.686847051376","102.512458565845","106.826795769689","38.9253363692387","79.9150668253679","109.705685557183","59.398763586346","61.145962378345"
"M485.3261T554.7","485.326050764424","554.670728257583","1213.40793675473","1147.52669960667","1439.23380750632","1305.14997284433","1171.27026163055","980.672544761435","1123.98475972327","816.96483146713","1375.09890620147","1556.91202245122","1286.89510124796","733.746761153887","826.232415850522","1374.64169114573","1088.76443358273","1988.61295413017","1257.24592688584","1052.50900851475","1514.58701646965","1043.35567240198","1324.41783294288","870.791174921847","756.686532129486","1303.95654187733","1163.02835221162","1644.03556544531","1246.07063761301","1166.04556110823","1168.77575576812","863.96862780291","1357.05924819733","806.514412979792","932.078917604618","1788.41187221737","1212.18180428308","1825.82670484453","1315.74945173699","1106.08706149109","1451.03481713545","1059.75078682459"
"M485.2777T726.4","485.277739857039","726.401494682211","50.757298962984","77.6867852070499","52.9694624411","35.1678756355831","40.7408332232321","43.6265724656388","56.8333063528348","63.7920433497537","78.831812411463","38.5306949304886","68.1900913303633","80.1977190121124","76.5389621159887","68.7882298033713","87.05766631085","39.4823909260184","63.127249601305","84.5302333103132","49.8513488248649","67.121259498407","75.1564322294034","78.5047641736195","48.8917231605996","82.551346982572","42.8109532665076","84.5714314048672","97.3990624762581","39.9043870555408","109.971237617999","55.4096601326364","55.1034780223447","97.1231938484131","55.8950844832639","33.2705983125226","48.4748487656606","33.9014507868568","93.2214113200708","50.2859497252501","39.1435638959372","67.441430261465"
"M486.2272T424.9","486.227191591889","424.876149995399","26.7996061078563","30.7036369155403","19.2353820214608","7.1385813140437","39.4910236358609","32.3206401585202","16.8931975980205","22.9750436931758","38.3646229358366","12.0735078997759","22.8425793400165","11.5547635930862","22.5650124054345","32.2557966557151","27.4267056843019","10.4139399237594","16.932285916609","23.5447675508458","24.6575841450225","16.4714858165621","57.0744430418767","15.9373443087312","27.7931939441581","17.6129445217743","18.4868223391386","6.60131345557222","22.9909756620873","26.7980492487112","15.9612048724422","18.6112677204493","38.903874869975","9.32411462235334","27.3032260454754","27.8799676889378","20.8529882522788","11.5184314767362","14.8092339700845","27.9941203547146","20.2919919873591","19.29557136722"
"M486.3301T554.7","486.33008049468","554.694131098048","377.769721120274","427.039525343999","495.182265563741","477.496923114215","364.235435520522","343.374752039963","336.724932003301","257.244116034166","435.072319790139","515.497939361521","445.437083618152","243.298852795462","258.956086531733","534.182671321128","338.081065894996","560.631043353979","425.196163317096","339.686926678833","375.700146487385","359.15669774359","407.826153752529","286.015389279899","262.855881563039","450.111712002108","386.086778465848","560.811864996936","435.657577594495","395.6336932912","367.444185803397","288.03867020026","429.431228710679","270.895230957678","306.487879592335","576.909772852413","387.60049865048","653.727212491095","418.597837504203","376.088796206115","484.102541709754","342.519694082866"
"M487.3413T547.6","487.341333273843","547.557782933359","2601.27235259711","2240.38245166859","2573.23085120909","2126.15460433165","2329.63308493169","1575.82891155261","2705.87681210057","1550.01698256362","2232.87718741321","3004.11496729101","1857.32042429112","1937.32877284568","1713.87036298652","2742.50096261019","2043.21322703162","2653.17935788874","2160.07469889225","1919.11829843595","3246.92015505192","2520.72241588257","1824.35814108557","2019.97277229048","1841.57208174021","2436.48917875522","2297.49636916411","2070.18762101469","2161.88652181515","2291.86296909936","2549.79119131189","2153.21163798008","1958.79567342816","1972.49880392031","1952.58661171037","2882.79137335338","2506.46505262708","2652.71931208731","2167.33874084076","2094.94332958825","3023.45343877083","2451.99032468591"
"M487.1815T440.1","487.181512888541","440.077435568935","7.75262909218763","19.352455904131","41.3267583986235","9.4150463712606","29.3470576446623","9.96406651721937","16.6149364195219","25.6179127146512","22.6456378254641","26.3395779958076","45.504359280385","11.640371133038","26.7970896402635","21.5565391095499","7.18287382818859","7.84067253407026","14.9181412656577","7.20188843596638","3.31303717569988","8.82981432287111","30.8034600378041","12.7201750847919","21.0376947939949","23.9090493908043","8.30114370145922","5.53129133966727","17.0726618820084","8.84799353274656","12.7139840560736","6.06288641419934","23.2153134973808","17.0274625286293","26.6402512305258","29.9996591260596","10.6752462402467","9.39954463073773","11.6982805211767","12.1454570233653","8.83411453019706","7.718943977257"
"M488.3456T547.5","488.345604623604","547.527794366797","835.739318492041","722.448428226245","873.6249730718","711.393611801384","743.87578583556","459.650182609446","891.460425768014","493.656632956248","695.48417894357","974.581143715658","565.660143591225","621.71671087576","587.560039512218","904.897936098374","683.534487382165","903.198434333126","672.641576835203","624.24562862897","1062.85044305584","805.434341324518","603.102698127887","629.935249167509","619.459013517611","798.936086567264","711.541609917338","666.703224825943","715.24472633051","747.372357144406","803.181550578588","680.08822503009","630.956601603793","635.316542930125","604.165045518468","863.69121372294","774.63362317166","883.826545921154","687.089461759227","726.797076279244","1021.70068245392","804.56927620926"
"M489.1456T30.7","489.145647989804","30.7128026777236","90.437712971291","77.4317389747248","157.290260592395","78.9849392311762","137.862380354567","48.1492411075039","115.142031678825","57.6044361572354","41.5238759957916","244.480056497103","49.9569009140707","90.4169997583","83.5312689272862","213.536480881239","76.3720807066993","119.393800919794","114.685715724826","91.4612066659008","131.956823211968","86.4310846204934","34.1228370410167","81.2013509684027","90.2060734676343","168.432568195744","76.4859415538259","70.1248647041954","104.748927266775","118.761025541639","76.926147945546","52.6551289859497","61.5905001294506","76.5373267339241","90.4463181857812","208.076619296757","84.9968085468286","127.228904803065","125.012247739274","113.223305820177","136.189097291186","73.9138845837184"
"M489.3494T547","489.349372971462","547.028236156622","187.892651107511","162.260725086047","208.634062851488","155.599262337108","164.22404034471","129.228069053981","187.079015215096","105.232118569937","153.893183087327","215.345388314308","154.248669142302","132.963900900532","133.857887859144","210.475306280878","133.087031652819","196.92714909632","153.387241580938","131.558075899766","237.050585447396","188.055077866978","138.601158362414","139.883466252838","153.819382634688","190.362666554889","158.300041759627","155.752897754494","169.85896061852","176.701310126695","180.297174185583","133.963495973348","152.726153309182","145.524038813749","137.477311355201","229.93270135736","180.530371219613","190.55896603792","155.647043989532","158.645211388782","202.054122187097","165.090897185615"
"M490.3483T547.1","490.348302144212","547.056465954538","32.119773683371","38.0718221755217","31.3689896016182","27.1909076477066","36.4651122576777","27.1426881144372","40.7724099148741","25.7589244402297","25.7364326595325","42.0141303366536","25.8169996926517","35.1328280209191","26.9769310198502","46.8176539000945","22.7943585869962","39.5123818668217","32.5320628007533","32.2705085536548","45.0997983075675","31.5336505306618","28.5715900008145","25.7023710264298","60.9257786247981","39.0742230016108","33.0905996561208","34.6676239687835","40.0298100613772","26.4025930705545","35.82147024174","27.0752017965387","31.8664328899467","26.6834425522692","26.9722256826596","34.8602265575349","35.9608369369359","38.1445937062499","36.811162257568","25.0067513985192","38.9226634991222","37.2520918205489"
"M491.1994T427.2","491.199381040575","427.230693252473","35.6387572492238","37.9564207220205","37.1976872867333","24.3406318477093","38.7191056247318","33.5017027286203","37.083592276626","33.5107200765979","31.5131999317327","40.4602127914513","44.532598908104","18.6933720569086","26.2500834185926","45.6678338902202","37.1779684763152","32.1836162763099","36.1667170928823","32.6716140070357","46.1205876675194","36.3736094257583","39.1083997302071","24.6561095809266","26.2822769364584","32.2270762446103","37.1993972024205","25.1149266650067","33.8133495406486","33.5274380608782","39.7180877197343","24.132704880202","46.8201709793654","24.1677101721834","27.7879170619863","38.1976904605426","52.7381651561882","36.594792583194","27.9762880411339","37.3525439361071","47.6961113699161","30.6977619666759"
"M491.2398T560.2","491.239788818278","560.161556260784","17.5818925988039","26.7395963874476","26.4375298737873","22.0362766737606","24.0088187198466","34.7607482947029","36.6566758304146","25.9633376087437","18.77424758423","34.3393404743692","21.7921832149442","20.537423180863","14.6829846348512","33.6562501969502","14.138317602769","30.8542279931035","40.7552966166358","17.6072841772523","34.6905247361019","26.3655764519834","19.3179391186363","19.4646734802873","18.2551123082552","28.8225062364384","23.5590884289906","17.0325970953379","31.5666579660716","23.141597280654","38.9436298272301","21.3784985876127","17.6502201099106","18.1926602721681","18.8367854429147","26.520071926634","23.4373057235815","22.2420356221281","35.0031820355583","21.6901863007829","34.7811748275704","21.7948323469363"
"M493.1021T418.3","493.10212029675","418.325082399319","14.6032825274217","13.8246064881088","38.8449907895748","13.4256950060005","36.3055525555815","15.1681041538356","22.2046562513554","18.6884690854754","22.9241676880465","32.4148241338116","29.448814854959","9.94413694131067","18.2140090583177","48.2759576530952","23.4596660300022","16.3172910125139","12.8469217572682","27.471546818503","32.854171006122","29.4048805401794","28.8275230823274","12.2663550670238","23.6836051395463","32.3266190223677","32.9545174333851","16.9623658865789","15.2229748255021","29.086338672314","19.7184883852039","15.5615968503127","35.3929027545137","15.0578004094118","16.9524404308193","37.5008434264505","30.4682727812674","24.221875557555","22.9765804576664","31.4994269029967","29.8764808864108","25.801355935702"
"M493.2231T720.8","493.22306595074","720.782223259975","95.8201280018875","98.7966216276366","89.9742840948723","52.5967808352033","99.1603282585857","67.3713506578915","100.740851411642","91.5166369140055","125.721486153871","100.773544980138","107.314158284398","85.1896941579833","123.404647185812","96.0461665539004","111.127378348145","94.198598149675","74.8804874869438","96.66439689517","84.4864506931979","104.392179378211","93.2689940945723","94.4677079343485","80.4164610476031","89.8928215155418","85.632592214454","91.384601266327","108.228167628113","84.765119275318","102.386184357641","57.7194984733922","85.6988335914011","96.4033113677918","100.426095755693","88.4525841838695","80.6658619232803","62.1146570588649","94.210514167552","81.5708970073926","83.3693345577194","85.8690240684155"
"M493.2239T604.5","493.223941448185","604.539371853948","49.5436656147007","41.0649040873044","43.2887708954171","33.2491137045825","55.5146573231476","46.6262644784087","62.7672438663542","36.7526461474844","49.6492856165498","60.2823726621921","47.9949305533835","49.41391540518","54.9151027177203","47.4478584826935","60.7567524933984","59.4829137782425","46.0015340847512","39.021689904748","56.7375719468178","56.7980911743904","49.3367500921124","39.4377348320533","54.5823889297125","42.0496693419144","55.5149170948334","43.7895403657723","43.0392452466881","48.2743359964616","50.6155852883868","36.4696500491168","51.7282764628078","56.0825365835874","47.6850708136611","51.841250235044","61.4258262357356","60.732288402977","42.5763254641679","49.1251317636808","53.782437938844","50.4674898120265"
"M494.2255T720.6","494.225460334999","720.600710843685","29.3854058563925","29.054120062182","29.8686529160129","13.5699984378533","22.7691071526487","21.7625176622199","26.6741986089013","28.2699404035021","31.2360378676638","34.7847537689444","24.4285971181213","32.8208024875494","34.1741721050016","32.4299927854008","30.8628036569931","21.7846065544431","19.565473537682","26.0150223277394","25.3056653256226","20.6463253659234","28.6757350109072","31.4469660985828","27.5657966536282","29.3286271210309","32.5559205250731","30.6534585896406","36.3156741673265","27.7409781999964","30.8734065295539","19.5011035171982","26.0356206417185","30.4526159334574","26.5780535513195","17.9251151800939","29.2778774135857","18.9754840042265","32.9717795838","25.5585250281043","27.6906392376789","27.6691315616517"
"M497.055T551.6","497.055034824213","551.557467608418","331.928914978054","589.341088635427","520.324382186585","142.959005386841","7.15160998199945","8.28078573813946","4.41961820918885","9.3695005776271","294.321924395777","419.141779952158","400.899984721742","178.21680674812","8.27224533043375","8.2693435350121","2.76209969230311","9.34799952815807","250.48588807516","249.518831652905","421.803257737021","310.634518147486","350.852186575081","180.613395554177","3.30919833362871","7.18993690619938","8.28670914166117","4.41057830842782","232.431304012323","287.330855559418","311.214180642535","218.278130443912","403.376108005762","186.550461952678","4.41363663707966","4.40124117659469","5.50553554722327","3.29718200500021","263.822472449786","263.887165460067","379.364285802483","307.275488627824"
"M497.1106T19.6","497.110591991453","19.5849888442985","24.0595821692131","16.8149383064363","28.0722354812672","16.1442630083872","20.8583726612853","10.3924944004679","24.9041381529134","22.4477613751336","21.5908196060508","24.4735209527291","12.7250971041309","19.1506109321743","16.056282043324","28.2380556827699","25.9405035239172","38.5574519714218","16.8348390280665","23.7808166882705","26.4667565298216","33.9516889870162","16.8254891655479","21.9709172968173","16.1820675692559","19.7293907922148","35.9553864277619","21.0855030759006","18.9341456407867","34.1904212325949","21.3622215749687","27.3887120930068","13.3154866772097","21.7840276711649","15.0706143952548","18.5153291580808","30.5970060674681","32.0343980005249","28.97064215009","29.4990009465323","30.6169384431124","27.0752601508164"
"M498.1251T434.4","498.125126486266","434.365886179264","35.6032647605655","35.8004155131775","34.0519912580748","19.1809313574631","31.9613804103883","17.8990594360494","21.9841305786749","26.9899810098176","34.6360691559139","39.1461547125291","27.1994361409241","36.4652469441127","33.0769157562934","45.2233948234927","41.9239379371576","33.0097479761834","32.5699880062602","42.9146415274938","38.8460866682208","31.6746951059204","31.3318525016948","30.789407284874","29.6868297147843","28.6833417939588","49.4319027222164","35.3355604422014","21.864450391784","24.4435869771038","30.8574448674426","29.1445146184415","33.5357675506328","31.7770881602173","20.9230350691294","32.429835614269","33.1849772484936","26.4559506499957","25.2569133222914","36.3975898926432","32.2880822981119","38.6395539520897"
"M498.0587T551.4","498.058687128275","551.438076655724","91.1742970676714","159.37882921879","145.638536336352","40.6598903389122","3.30074306861513","2.20820939153126","4.41961820918885","2.76296659330247","83.7071094837578","112.498526375752","101.610023734035","52.1088379658413","3.86038115420242","2.20515813755553","1.10483987692124","6.59858717114187","57.407036740602","71.2280515377497","103.847739719211","84.6620532397228","102.893974968218","51.1220119367063","3.86073078325738","4.4245768781889","4.97202538094288","2.75661111826137","61.7843909138324","71.0050859858084","83.8090178906965","62.895059507202","108.502236566959","47.1895165040004","2.20681805875501","4.40124117659469","3.30332132833396","3.84671233916691","69.6286450297138","66.9930625766586","103.900789712468","72.8757107700694"
"M499.063T551.4","499.062999148031","551.396438387575","20.2824491978772","32.7389882328607","24.1826589420052","8.24962763100714","4.95237277748171","3.85430101804396","3.30617770951885","3.85802943588689","19.7496182349606","22.2100712599046","23.1403737953889","9.9247386111909","2.20593208811567","2.20515813755553","1.65307632813553","4.39905811409458","18.1257837930025","16.4995311526441","23.254391394019","18.7246715894817","23.2080189959473","13.2341437843373","2.75069041291793","2.75811144646143","4.40624946991168","2.2052888946091","13.8066088675117","20.3544879058609","18.1471456129366","7.70297468426338","21.9204651905508","11.5850475353309","2.20123228277027","6.03725738922333","4.95498199250095","5.48227778608607","14.8796126690141","19.1469765249894","23.1506195172125","15.9482653226169"
"M499.1594T725.8","499.159413201511","725.837673085068","10.6081169981937","12.419940607536","13.0249260404244","7.05848344611263","15.8900433325497","8.84178549296277","20.3593932403005","11.2396346666099","19.9396056168007","13.5382773637903","17.1572912874217","11.7968644726836","14.2034582532486","16.4790289305674","15.3437334351824","11.5288304891565","15.4395397734575","14.7434877966928","11.2436539629417","17.6799695418735","19.3499380491372","17.6506131199712","9.466501323711","14.7448688414328","13.8510160970034","21.7966044716959","18.828992534858","17.593824827791","15.9211467492565","17.4296797154272","12.4147344884355","13.3551224807481","11.8339810280958","8.804308823561","5.88979594766072","9.88882507326518","15.9924573458657","10.5985440296635","9.47267663643047","15.3761191628397"
"M500.0977T355.8","500.09768234727","355.787957765281","24.5551238562025","24.1498548035546","23.613189342118","22.4724629826057","19.7685865747633","19.3413018581492","20.8306224401273","17.029347722395","19.153633179921","26.8909936900995","27.9014987267706","23.0068751518842","21.2930545289551","23.0776562689944","20.8405685749911","24.6161164440691","24.1081950256182","23.6271232035106","26.8557798735603","25.2243079380023","19.7020211157249","21.5566056485039","18.5840427361076","21.4489878302202","21.9679044909099","21.9452910779669","18.6246131936264","33.1122814278118","19.2325650743733","21.9165419643791","34.598942102906","20.7737340638815","26.841351850463","30.6337535599141","22.528228412606","30.7068242327521","26.7152568872486","23.5084808490683","18.081147817212","21.8835291506284"
"M500.9194T9.3","500.91940582483","9.29829227526183","29.6214490934092","34.1104269249736","33.5561155253186","28.2279871181202","36.7953217117403","23.6311577232707","29.067033168572","27.1762651323568","22.5629559093677","31.0663945171398","31.933353259941","31.5764417865939","29.7148995976288","30.5292291662607","18.1085508832134","27.7677262966306","31.7036125076879","24.8343855590048","23.0819552187422","33.4072950386284","37.4318844039406","21.2570034039165","31.2567971531029","25.4462744665663","16.7167731158952","28.3547203913756","30.0529454803643","20.7840884651489","23.1757590481592","26.6407663147804","30.6109670252111","32.4010872521316","26.4462201743471","37.3267023244764","19.0323551131602","35.3381132398853","31.1651084691347","21.9356274802281","23.6265148511399","26.5783196844819"
"M501.0633T431.4","501.063254823002","431.398220172197","24.616246033522","15.1284584024785","43.1088606630593","17.5118058255598","34.8612009391863","18.0840918242852","27.9375958262418","27.8221588408515","23.2886688861336","44.4905855729155","44.3462415326616","22.0349098149125","48.0663414329974","30.1390783933269","23.5443607358701","18.0935728135304","17.6577124624218","24.5248069282252","30.2117083975306","22.6915815845148","24.7320932829792","22.0101151129666","54.9628241844262","28.8819467484768","30.035012421302","15.782295429733","31.5760810679347","30.2545412956037","25.1250776735606","21.093431530865","42.8441824155679","20.8622946793677","64.438266120278","37.3445380849017","27.1761271412179","24.0912456389583","28.3959426031224","24.9124748337526","22.6785086738572","34.370438481601"
"M501.1902T679.6","501.190168864465","679.63233363256","258.365028163356","202.719459872795","215.307783345721","215.625690785704","229.239654045848","220.778440179491","179.682578400807","206.286319883854","215.698048887474","272.942733227318","201.170674452517","222.512644638916","204.601409402207","246.221925763469","119.987808441372","237.191656727306","212.979292117701","194.361894694682","264.817246748028","245.359576814833","193.54340331835","202.408850092726","242.744833893755","177.936602410549","210.177488070018","211.869696641728","216.986033718409","268.70469862066","202.727072722935","139.958453087355","183.116793508237","112.127200350789","137.90237017937","235.824094472099","228.728106308213","230.699461814786","196.847698506302","260.209939728496","226.834238461387","223.830154427879"
"M501.3212T535.4","501.321236056667","535.405888634271","55.2632740832905","296.280680669208","281.740084223914","243.619236677027","235.32302359761","138.514809403704","160.411967213713","82.8032881858378","228.628968768056","296.961558817015","437.827354256794","88.9063274919663","47.0207781831933","311.831067499074","167.235566512619","666.566375444355","177.09817561435","114.11683352334","158.906932469099","113.743419218878","410.742894481773","95.4113154147287","63.7264672098083","246.436690934283","152.077518997656","523.908568482664","189.640435399026","118.391327627517","118.322591496144","104.277826369034","473.687138142161","75.6582135965235","78.0662278594968","285.29639044456","189.792028726186","662.551229942983","180.261460900339","124.206283523018","150.439583144982","122.764752424447"
"M501.9212T9.3","501.921194396203","9.28933230489818","22.538512991589","13.9158278442693","18.5449987934437","21.3346224764339","26.0114717792446","14.4996551857226","20.7222382507277","0","12.8821468185321","21.861769444461","20.1824091141282","15.7219367071519","25.9609515600229","22.5458434969688","14.0113312128945","21.3709872177457","19.0081269556158","13.9639682678247","17.9309566940216","18.7801506769075","16.8551481010184","17.9044261119399","20.7629144497445","22.4085559553532","0","10.5831388499439","10.5865615872639","0","16.7748879514355","23.6395785238585","21.3528045344524","19.0498290919591","16.8368894703028","14.4435882300952","14.9198698159471","13.4246720144642","27.861336556219","12.7680828020745","15.8747015721443","22.4525957719505"
"M502.3245T535.6","502.324512578962","535.622585552097","91.213399299595","106.342360810617","91.1176293938575","81.6123167810838","80.0100484470733","51.174681443893","62.3164814656723","30.447690757423","74.3742012182323","82.1351652644048","104.113533779147","24.8341673135838","25.3936251767224","100.809741091439","52.8775248022963","240.587788717551","59.3306218657451","29.9547994946542","67.9097910989575","27.8264104845616","124.731839471814","28.2265102948562","26.4517033396878","83.2623202577154","57.8214517892775","165.58803153741","51.4404132918522","45.8945600383755","39.1870405262208","32.1316547763403","149.514055910835","26.5437239764985","22.1110644102841","95.8723506163333","54.206785814859","216.325574171989","39.1862866556039","36.9272451985914","64.4188154354784","36.2796436073586"
"M503.161T19.4","503.161000416748","19.4493185455527","210.738895653763","162.897393815747","149.729706167496","125.721745755558","182.272523906665","99.6785952610744","208.602272345403","188.304962577194","183.478547797499","190.591882404504","188.262628969808","158.192146853845","145.398722189144","172.623609205134","191.828257223059","229.795331640853","153.77115695035","190.749185217695","184.131996014284","172.810854058064","175.53405749706","173.992328200484","142.263540214953","135.573900253554","217.011365924078","172.783564959032","154.764885290998","233.720323394871","174.304959194976","152.624764863548","171.100185988998","137.426987260647","181.421314877413","166.984371185192","208.512916708431","198.51650529327","167.458388921164","206.184030957837","178.670823504781","178.978494155604"
"M503.1228T433.7","503.122845264477","433.742169002337","60.3003140987708","62.318453504975","66.9405337271596","30.0509012956354","89.7061480961307","54.7381917199546","39.7139403079636","49.6911260751128","60.4568707296863","62.6531318020097","84.2042075696008","60.428525430686","55.4198555381499","112.558832664574","64.5269983629418","91.0555783582083","50.0350434453037","64.961101170019","75.3519254348994","73.4912035121188","62.2429124693408","58.5898265699443","62.9429729677967","58.0432874098655","73.5063190792895","54.8234910388407","54.8625216519883","70.852814313988","40.3823471954965","47.7732745586109","58.4563830139814","53.8858161359789","58.4196855119808","63.6804854587837","76.495779694181","58.403744564117","61.9867212999652","53.4152672678156","65.9476524807233","65.1604224153562"
"M503.3351T525.9","503.335098153766","525.910787507804","45.613330923112","59.355329295468","74.3080011250862","54.0199584778256","52.1852640585798","30.6149810863152","52.4656544640255","30.8243899567194","62.8146510513453","75.3993786639093","82.9856987509303","36.4118534612524","42.6954224831804","81.0888501839846","108.974566714802","124.524845596012","50.9946888007138","31.4519795952445","77.6027482296204","55.7837122808523","75.4886840772808","35.9066366585374","43.8301005070339","76.2955221797456","114.503321550174","56.4729074970736","52.6018443815472","47.4490591052431","65.2939185312406","55.062687411237","53.5157217115609","36.0026047105773","27.4154407605483","91.1706417918549","135.071575390075","112.265517699401","47.4322972525928","42.9646927220017","72.3057802211664","55.7034722323123"
"M504.1221T433.9","504.122075838372","433.872892812095","20.8618388969808","23.6904472506207","16.4894987376139","13.530336133814","24.6983425990777","10.4616942099077","15.298293548108","13.7778029580725","11.5773872334143","18.6590597306116","24.1914641800631","16.4966553456875","22.2805020956178","29.8961574893474","22.5763264612933","23.1891671200264","14.3679815993849","17.044172145432","20.0024105407201","20.8319009632713","25.696834779842","19.694035087341","11.5205757747596","16.5612753062453","15.5272903109152","13.1977547677728","14.3474067964975","15.9511623529014","13.7537393784767","14.3777034185492","21.7764260496515","10.9926081807318","15.374917329678","21.2627514743036","17.6795041794673","23.5785286913095","19.217216264833","15.432066037919","13.1756413402898","17.5311392577151"
"M504.1638T19.3","504.163803944966","19.2640448129115","34.5732745055692","29.5693515782587","31.5710903469756","31.7693171685665","29.595843653019","17.0710890329192","35.179748064475","37.3506252458253","37.9375467012695","36.3705912538863","33.6288096957988","42.8118098611023","25.9054128176582","43.6131650494201","50.799673798047","43.5912834289252","32.8527198094551","45.4287689535771","31.8833976242976","38.0795404900488","32.2106546028663","25.9356652077594","30.8895301293406","23.4557785480779","49.5685196716494","40.1974497159456","34.467175329714","33.0982580092474","33.3797970805458","43.1016872820936","31.0546690115136","30.4772222564793","39.863711083767","35.1049566309488","44.572813946724","49.469743397816","28.9864319131691","35.1657052100486","36.4311506658045","29.5874216793578"
"M504.3075T581.6","504.307503215044","581.599953702345","23.5611718888977","30.5106654275268","13.8390999806697","12.4736747693846","12.5382158571479","13.6845206453845","36.7787338914111","8.31445467432838","7.74621008137323","24.8591716915033","19.8457389985272","17.8209978032516","25.7177481184033","9.97477374605266","11.6046031247961","9.54209150609233","21.5339122085555","6.08132229926786","17.0779902111444","13.1551584106924","9.73188861954005","11.533226810489","24.4921830784612","6.63470257519982","11.4617188602739","7.76358001292063","13.0735821665234","7.15503931352637","6.10225817342592","10.7616393457829","14.9513486653308","13.8524033947866","21.4177511351863","13.3900482114574","13.1256279224865","10.7408500582446","12.2139238441178","7.17114646300403","16.1376922535764","9.96600560130915"
"M509.1884T725.1","509.188430573765","725.116152714602","48.1216723322868","52.302806137377","37.7761366137367","40.2195194366135","48.2677079726318","28.2300616900982","32.7032889385185","50.0490931453268","45.3210836806151","35.9698790146715","39.4256305439452","41.0565402431632","39.8004518809345","41.149255267748","50.7022621493618","41.0627053702642","39.8253303325446","46.410763363926","40.4121128273619","52.2050296904138","52.5066288816065","38.2904948784017","38.5134814431149","38.4163944543104","44.932731265003","39.243460537627","44.2550684671402","43.3807622337019","39.7326817527585","52.9606721801938","45.5115998192355","49.2662919409833","54.1048075316652","32.5818180442432","39.5113293732782","30.9940904349753","45.6819031490367","35.4269275778279","47.9860191611369","41.4047648571909"
"M511.1253T24.5","511.125263671257","24.5036610805718","38.9045910141","30.4591362561401","24.4440617282268","20.7179427004924","30.8326588483035","20.1943087834049","30.0016864157246","27.4347893971487","22.4280374405686","33.218887172726","26.1092191213984","28.3270313786467","30.0190005642453","34.5926088342233","20.2181516623834","29.5342369171872","29.4487018374767","25.092323781068","37.0077361619891","34.8777109852492","25.6018764416101","22.3359940698542","25.8588855882095","29.358811257591","22.4358225115189","13.1232641438148","27.3496842645863","31.6020056961175","30.5211273108399","17.4919740651549","34.7826683389233","26.0074654675987","29.3759950946827","41.7683372214833","20.2282267870435","35.8800161484457","21.8962023048257","33.7839329613103","39.8320999094881","26.3034077094627"
"M513.0512T536.8","513.0512445784","536.836677334027","39.940087219991","49.7079073341592","40.6291452002715","8.86220961622967","1.77665032088208","1.77534357908981","4.1396425119185","3.55047718820275","34.9337563665402","42.3895090844276","28.7814419900096","19.4412991609825","4.1439701920352","3.55527209011029","3.55598387865691","2.36214471928798","31.8005845513671","16.5079755093957","43.7641446289308","28.3994508351898","25.8223739213633","25.3413184540623","3.52859165998811","4.14893793143146","3.54973929700572","3.55352056876136","22.7902606321391","29.3548709173997","37.1215970348803","26.8327171060646","41.6508807337508","18.7823578871118","5.91739309349736","5.32305055182275","5.32898527895425","5.31121183642559","21.7865993417072","16.6022886943028","43.1029652433899","19.863997392089"
"M513.0935T19.4","513.09347278026","19.3528925726029","35.2624984205614","24.6139887905947","29.4453512774255","19.6154800760431","34.8736549592256","17.870545430847","20.2028117905013","27.1386332755055","14.8683287622055","23.0808065474438","17.8654190575774","21.0705908861917","31.8827969998181","29.4959614955088","21.3545949412925","28.3170567290259","25.8767402045521","24.8314496975489","22.5217427302638","21.4396533397643","19.589171454248","32.717181663273","30.9422513450067","17.9254344360983","18.488137282385","15.5977800767306","32.4151601512872","24.1745147796811","24.171312388036","19.0505817908805","25.3037600336963","20.1414902822069","28.6271737274711","20.1833151605687","20.7697425995698","32.2720681727163","27.2101272919925","19.3448953715276","21.9417648228052","25.2601843416967"
